,title,link,description
22,<b>악성</b>댓글에 대한 고소 진행하여도 될런지 궁금합니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60206&docId=293945517&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=23&search_sort=0&spq=0,... 어이가 없어도 가만히 지켜보았지만 자세한 사항을 모르는 사람들은 그런 <b>임대인</b>이 어딨냐고 여론이 조성되었습니다. 마치 자기가 방을 계약을 하다가 사기를 당한것 마냥 조심하라고 글을 올려놨더군요. 어이가 없어서 경찰서에... 
23,<b>악성</b> 월세채납 세입자 어떻게 하면 될까요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020202&docId=209161501&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=24&search_sort=0&spq=0,... 1.임차인이 월세를 2기이상 연체하는 경우 <b>임대인</b>은 최고없이 임대차 계약을 해지할 수 있습니다. 2. 따라서 곧바로 명도소송을 하여 임차인을 강제로 내보내는 수밖에 없으며 보증금액에서 밀린 월세와 소송비를 제하고 반환하면 될... 
24,(경기도 수원 팔달구)<b>임대인</b>이 수도밸브를 강제로... ,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020202&docId=375237243&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=25&search_sort=0&spq=0,"경기도 수원시 팔달구 갓매산로 고등동 원룸 <b>임대인</b>이 수도밸브를 강제로 잠궈 못쓰게해서 (당장 수도를 써야하기때문에)신고를 했더니 무슨 짓을 꾸미는지 다른 문자를 전송하며,<b>임대인</b>과 같이 <b>악성</b>으로 출동을 거부합니다. <b>임대인</b>이... "
25,연락두절 과 약속을 어기는 <b>악성</b>세입자,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40202&docId=34140505&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=26&search_sort=0&spq=0,... 저희는 자취방들을 맣이 세를 준 경험이 있어서 계약서에 2개월간 연락두절이 되어 행방이 묘연하여 집세가 밀리면 방에 있는 짐을 <b>임대인</b>의 임의 대로 처리 하여 제3자에게 임대하여도 분실또는 민형사의 소를 제기 할수 없다고... 
26,전세금반환소송 세입자가 보증금반환소송을 걸고 법정... ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60221&docId=330606886&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=27&search_sort=0&spq=0,... 임대하며 이런 <b>악성</b>세입자는 처음 봅니다. 집주인은 전세자를 교체하면 되는데 부동산에게 집을 보여주지않고... <b>임대인</b>에게 전세보증금반환 지급 소송을 걸고서도 소송을 진행후 현재까지(20일)도 계속 집을 비우지도 않고 집을... 
27,재건축시 금전적 보상하는 임차인에 대한 대책에 대해... ,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40202&docId=301148316&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=28&search_sort=0&spq=0,"... 소문에는 법적으로는 5년이상 입점해 있었고, 재건축을 할때는 법적으로는 문제가 없으나, 현실적으로 불법 점유등을 지속하며 <b>임대인</b>을 괴롭히는 <b>악성</b> 임차인들이 있을수 있다하여 미리 걱정되어 질문드리니 피해를 예방할수 있는... "
28,<b>악성</b>세입자 월세2개월 미납 &amp; 새벽 고성방가 법적 절차... ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=247611049&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=29&search_sort=0&spq=0,... 1.일부 청구할수 있습니다. 2.증거됩니다. 3.증거는 되나 효력은 작습니다. 4.주택 임대차 보호법상 임차인이 월세 2기를 연체하면 <b>임대인</b>이 퇴거를 요구할수 있습니다. 저에게 쪽지나 메일로 전화번호 남겨 주시면 도와드리겠습니다. 
29,원룸에 살았는데 계약에 애완동물 사육,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602&docId=343089971&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=30&search_sort=0&spq=0,... 이럴경우 어차피 서로간에 대화로 풀어야 하는 문제이기 때문에 말로 전달하고 <b>임대인</b>의 말을 납득할수 없다고 전달 하십시요. 어차피 원룸에는 새제품이 아닐 것이고 처음 들어올 때부터 <b>악성</b> 중고였고 현상태 그대로 유지한채... 
30,파주 운정신도시 부동산 상가투자,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=418625862&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=31&search_sort=0&spq=0,"... 게다가 아예 분양 직원으로 등록해서 아침에 출퇴근 싸인을 하거나, 또는 <b>악성</b> 미분양 상품의 경우 출근 안해도... 투자한 <b>임대인</b>보다 높은 수익률이 나온다]라는 것을 알고 계셨는지요?&quot; 그래서인지, 제 VIP고객들은 &apos;병원임대완료... "
31,전기 차단기 질문입니다.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40609&docId=410089918&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=32&search_sort=0&spq=0,"... 정해진 전기 사용량을 모든 <b>임대인</b>에게 동일하게 부여하고 관리하는데요, 몇몇 특정 <b>임대인</b>들이 하루에 4번 넘게도 차단기를 트립시킬 정도로 과부하로 사용하고 있는데, <b>악성</b> 민원인들이다보니 아무리 권고를해도 과부하로... "
32,임차인 명도소송,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60221&docId=409843493&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=33&search_sort=0&spq=0,저희 본가에 세입자 중 한분이 <b>악성</b>으로 월세 미납을 하고 있는 상태라(보증금 거의 소진 상태) 퇴거 요청 또는 밀린... <b>임대인</b> 입장에서 이런 임차인을 받았을 경우 상당히 골치가 아픈게 현실입니다. 아쉬운 부분은 보증금이 조금이라도... 
33,전세금 담보대출 문의드립니다,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=391955705&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=34&search_sort=0&spq=0,제목 그대로 전세금을 담보로 대출받으려하는데요 여러군데 전화해보니 <b>임대인</b>이 해외거주중이면 불가능하다고... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이... 
34,경매에서 임차인이 배당신청하지 않았을 경우 의무관계?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40204&docId=318499002&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=35&search_sort=0&spq=0,... 그리고 이것이 <b>악성</b>매물로 인식되어 계속 유찰될 경우에 전세임차인이 이 점을 이용하여서 매우 헐값에 직접 낙찰받는 일이 발생될텐데 그러면 기존 <b>임대인</b>(경매당한 사람)은 억울할 것 같습니다. 그럼에도 배당신청이 안 된... 
35,6등급 6년차 직장인 신용대출 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010503&docId=359750796&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=36&search_sort=0&spq=0,민간임대아파트 계약건으로 기존 <b>임대인</b>이 납부했던 금액과 전세자금대출을 하려고 합니다. <b>임대인</b>에게... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이 의심된다면... 
36,임차인과 소개로인하여 개인과개인거래로,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=329220424&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=37&search_sort=0&spq=0,"... 위사항의 <b>임대인</b>으로써 최고, 또는 최선의 방법으로 처리하려합니다 돈이없다며 잔금을못내겠다는 임차인을 이제... 이런 <b>악성</b>세입자와의 문제에서는 법적으로 집주인이 불리합니다. 답변이 도움되셨나요? 답변채택 부탁드리며... "
37,월세 보증금 담보 대출 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=362121152&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=38&search_sort=0&spq=0,"... 확인가능 <b>임대인</b> 비동의 조건 수수료 요구 X 저축은행, 캐피탈 이런쪽 되면 좋지만 불가능하면 조건 괜찮은... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이... "
38,"분양권, 전세금 대출 저금리로 가능하신 분",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40105&docId=390508628&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=39&search_sort=0&spq=0,... 보증금으로 진행 하실때는 <b>임대인</b> 동의없으시면 금리는 낮을수는 없습니다. <b>임대인</b> 동의가 안되시면 24... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이 의심된다면... 
39,이번 상가대출관련 대출을받고있었는데,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010506&docId=406201059&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=40&search_sort=0&spq=0,... <b>임대인</b>동의되시면 대부쪽 한군데에서 진행가능하실수있을것같네요 안녕하세요 NAVER 지식IN 대출 전문... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이 의심된다면... 
40,사업자후순위담보대출 문의드립니다.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010501&docId=405684433&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=41&search_sort=0&spq=0,... 세입자있으신거면 <b>임대인</b> 동의가 있으시던가 미동의로는 1군데만 가능하십니다. 신용상에 문제만 없으시다면 5... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이... 
41,대출문의요 ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=372897133&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=42&search_sort=0&spq=0,... 사금융쪽만하고있구요 <b>임대인</b>분동의있으시면 17.9%로 가능하시고 동의없으시면 24% 만기일시상환으로... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이 의심된다면... 
42,월세보증금담보대출 상담 가능하나요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010501&docId=396944810&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=43&search_sort=0&spq=0,... 감사하겠습니다  <b>임대인</b>분 모르게 가능도 하십니다. 잔여기간 6개월이상 남으시면 가능하세요 자세한... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이 의심된다면 지체... 
43,임차인으로서 상가 단전에 따른 피해에 대한 질문... ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=323640186&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=44&search_sort=0&spq=0,... 건물 관리하는 회장과 이야기를 해보았으나 다른 <b>악성</b> 채무자들때문에 전기료를 안내서 단전 시킬테니... 그럴경우 임차인이 <b>임대인</b>에게 해야할 법적절차를 알고 싶습니다. 2. 당장 4월부터 전기가 단전되어 업무를 할수없을경우... 
44,원룸 임대 연체금을 부과 할수 있나요 ?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=402&docId=260166819&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=45&search_sort=0&spq=0,"... <b>악성</b> 임차인 때문에 골치가 많이 아프시겠습니다. 임차인도 <b>임대인</b>을 잘만나야하지만 <b>임대인</b>은 임차인 잘못만나면 임차인보다 배로 고생을 하는 경우가 많습니다. 특히, 차후에 질문자님 상황처럼 있다가 결국 보증금 다 까고 나서도... "
45,중소기업 청년전세자금 대출 계약금,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=368521202&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=46&search_sort=0&spq=0,"... 은행에서 잔금을 <b>임대인</b>에게 보내는날에 본인 통장으로 입금됩니다. 선입금, 체크카드와 비밀번호 요구, 저금리를 미끼로 고금리 대출을 판매하는 사기꾼이니 많으니 조심하세요. 본인인증을 가장한 <b>악성</b>앱이 설치되면... "
46,전세금 담보대출 질문드립니다전세금이,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010501&docId=396950292&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=47&search_sort=0&spq=0,... 있는지궁금합니다도와주세요  <b>임대인</b>이 법인명의이신가요?? <b>임대인</b>이 법인명의이실 경우 대부업체만... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이 의심된다면 지체... 
47,상가보증금대출문의요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010501&docId=395197059&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=48&search_sort=0&spq=0,... 강남입니다 자세한건 쪽주세요  상가보증금은 <b>임대인</b>분 동의 되셔야합니다. 자세한 상담원하시면 연락주세요... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이... 
48,개인회생 신청자격 대출 안갚아도 돼요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40106&docId=426424444&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=49&search_sort=0&spq=0,개인회생 신청자격 대출 안갚아도 돼요? 코인 투자한다고 대출 풀로 받았다가 빚만 5천 남았는데요. 현실적으로 못갚을 것 같아요. 갚으라고 연락은 자꾸 오고 너무 스트레스가 많은데요... 알아보니까 개인회생 신청하면 대출금 거의 다... 
49,개인회생신청자격 빚탕감 될까요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40106&docId=425841143&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=50&search_sort=0&spq=0,... 연체 가압류 기관 통장압류 들어온상태 개인파산후 정리 파산선고 <b>악성</b>채권 하지만 개인파산불이익 문제를 잘 해결할수 있습니다 [인천] 축 개인회생 개시결정 축하 합니다 서울시 종로구 이화동 개인회생 조건 광교회생 서울특별시... 
50,전세보증금 담보대출,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=390603777&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=51&search_sort=0&spq=0,... 연체 없고 신용점수 600초반대입니다  <b>임대인</b>분 동의없으시는 저금리로는 어렵습니다. <b>임대인</b>분... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이 의심된다면 지체... 
51,전세보증금을 담보로 대출 받고싶습니다,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=390604815&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=52&search_sort=0&spq=0,... <b>임대인</b> 동의가 안되신다하면 금리는 높아집니다. <b>임대인</b> 비동의로는 24%이십니다. 근데 전세금으로 진행하시면... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이... 
52,대출한도 얼마나 될까요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=354631890&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=53&search_sort=0&spq=0,... 지금 전세대출 2억있고 마이너스통장 5천만원짜리 있습니다 전세대출이 안심대출이라 만기일되면 <b>임대인</b>이... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이... 
53,전세금 담보 대출,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=391377723&qb=7JWF7ISx7J6E64yA7J24&enc=utf8&section=kin.qna&rank=54&search_sort=0&spq=0,... 전세 우대상품도 있습니다. <b>임대인</b>분 동의조건 / 비동의 조건이 있습니다. 자세한 상담원하시면 연락주세요... 본인인증을 가장한 <b>악성</b>앱이 설치되면 금융사 대표번호로 전화해도 사기꾼이 받습니다. 보이스피싱이... 
