,title,link,description
10,청년<b>전세</b>대출 <b>사기</b>,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=429371622&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=41&search_sort=0&spq=0,"... me/G2VWOBCZ - 집주인 대출 없네요~ - 전세보증보험 들었네요 - 1순위 전세권 설정이네요 (확정일자+전입신고) -&gt; 그런데 <b>전세사기</b> 당하는 쓰레기 국가 헬조선, 불지옥, <b>전세사기</b> 국가 = 대한민국 전세 근저당 계산 방법... "
11,빌라 <b>전세사기</b>,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=395002578&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=42&search_sort=0&spq=0,"... 계약 후 갑자기 집주인 변경, 즉시 압류 <b>전세사기</b>인거같은데 대처방법이 궁금합니다. 경매사실을 안 후 즉시 집주인하고 통화했고 집주인은 압류사길을 모르고있었고 , 현재는 연락 두절 상태입니다 보증금을 받을 수 있는지..... "
12,<b>전세 사기</b>를 당한것 같습니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=423213728&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=43&search_sort=0&spq=0,... 이쯤 되니 <b>전세사기</b>가 확실한것 같아 계약기간이 많이 남았지만 종료 시점까지 제가 어떤 준비를 해야하는지 궁금하여 문의드립니다. 관련태그: 임대차  # 부유법률사무소 | 부지석 변호사 # [변호사 프로필보기] | [더 많은 변호사... 
13,소속공인중개사가 집주인인 경우 <b>전세 사기</b> 가능성이... ,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=411714969&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=44&search_sort=0&spq=0,"... 현 상황만 놓고 <b>전세사기</b>라고 할 순 없으며.. 본인 공인중개사 자격증 걸고.,.. 사기칠려면 크게 치지 않겠어요? 수억원대 거래도 많은데..^^;;; 서류만 제대로 확인하신다면 크게 걱정할 필요는 없어보입니다."
14,<b>전세사기</b> hug가입,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=427893305&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=45&search_sort=0&spq=0,작년3월에 전세로 수협대출90% (2년계약) 2억6천정도 대출받고 나머지 삼천만원정도 제돈으로 전세 들어왔는데요 경찰서에서 전화가와서 받으니 <b>전세사기</b> 당한거 같다고 고소를 할꺼냐고 연락와서요 (계약할시 집주인이 바뀐상태)... 
15,"<b>전세사기</b> 연락두절 집주인 공시송달, 임차권 등기신청... ",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60223&docId=426211721&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=46&search_sort=0&spq=0,안녕하세요 세입자이자 <b>전세사기</b>의 피해자 입니다. 한달전 문자로 계약종료를 통보하였는데 번호주인이 바뀌었다고 답장이 와서 집주인과 연락할 방법이 없었고 내용증명 공시송달을 통해 진행하였으나 이역시 폐문부재로 한달이상... 
16,건물 관리인의 의도된 <b>전세 사기</b> 문제,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=428972089&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=47&search_sort=0&spq=0,... ( <b>전세</b> 계약서 확정 일자는 받아 놨습니다.) <b>전세</b> 계약이 2년이 흘러서 저 같은 경우엔 묵시적 갱신으로 알고 지내... 인감 증명서는 사본을 받았거든요.) 집 주인 분이 관리인에게 위임 한 거라 믿고 <b>전세</b> 계약을 한 건데요. 관리인 분이... 
17,<b>전세사기</b> 계약서 한글금액과 숫자가 다른 문제,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=430380529&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=48&search_sort=0&spq=0,"... me/G2VWOBCZ - 집주인 대출 없네요~ - 전세보증보험 들었네요 - 1순위 전세권 설정이네요 (확정일자+전입신고) -&gt; 그런데 <b>전세사기</b> 당하는 쓰레기 국가 헬조선, 불지옥, <b>전세사기</b> 국가 = 대한민국 전세 근저당 계산 방법... "
18,"오피스텔 <b>전세사기</b>, 깡통전세 질문",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=430808225&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=49&search_sort=0&spq=0,... 중기청으로 오피스텔 <b>전세</b>매물 찾고있는 20대 입니다.... 그래서 방은 마음에 들었었는데 <b>전세</b>가와 매매가가... 이 일대의 오피스텔 시세가 거의 <b>전세</b>가와 매매가가... 이 일대의 오피스텔 시세가 거의 <b>전세</b>가와 매매가가 비슷하던데... 
19,안녕하세요 <b>전세 사기</b>를 당한 사람 입니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=429253615&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=50&search_sort=0&spq=0,"... <b>전세</b> 계약 후 2023년 4월 1일 <b>전세</b> 만료입니다. 2021년 4월 12일 집주인이 변경 되었으며 , 같은 해인 11월에 hug <b>전세</b>... 임차권 등기는 <b>전세</b>계약 만료일에 진행할 수 있습니다. 3. 깡통<b>전세</b>로 인한 보증금 반환청구 소송을 수행한 경험... "
20,전세계약할때 <b>전세사기</b> 안당하려면…,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=426855185&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=51&search_sort=0&spq=0,... 안녕하세요. 서울지방변호사회 소속으로 지식iN 법률상담을 진행하고 있는 정종욱 변호사입니다. 부동산 <b>전세사기</b> 예방/대처방법에 관해서는 아래 블로그 글을 참고하시면 도움이 되실 것입니다.
21,빌라 <b>전세사기</b> 관련 문의,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=395864625&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=52&search_sort=0&spq=0,... 빌라<b>전세사기</b>를 당한것 같아 문의드립니다. 집주인이 살고있던집에 전세계약을 해서 들어갓는데 제가 전세계약 확정일자를 2021년 06월 11일에 받았고 전입일자가 2021년 07월 09일이라 당일에 전입신고를 하였습니다. 근데... 
22,"<b>전세사기</b>를 당했는데, 방향성을 못잡겠습니다.",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=429165787&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=53&search_sort=0&spq=0,... 확인해보니 제가 계약했던 집주인이 6월 경 새집주인에게 집을 팔았고 새 집주인이 친 <b>전세사기</b> 100채 중 한곳인것을 알게되었습니다. 3. 8월에 이전 집주인과 집수리 문제로 통화했으나 관련된 내용은 일절 없었습니다. 4. 새 집주인은... 
23,신축빌라 <b>전세 사기</b>일까요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=427286391&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=54&search_sort=0&spq=0,... 근저당을 알아야 매매가의 80% 이하인지 계산을 해보는데..ㅜㅠ 계산할 필요도 없는 <b>전세 사기</b>일까요? 정확히 근저당 계산이 어려운데 303호만 따로 근저당을 알 수 있을까요? 계약을 계속 진행 하여도 괜찮을까요??... 근저당을... 
24,오피스텔 <b>전세 사기</b> 돌려받을 수 있는 전세금은..?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=414507573&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=55&search_sort=0&spq=0,"안녕하세요 부산 최대규모 <b>전세사기</b> 피해자의 가족입니다.. 현재 <b>전세사기</b>의 가해자는 파산신청을 해놓은 상태이며, 오피스텔 전체가 경매에 넘겨졌습니다. 낙찰은 되지않고 유찰되고 있는상태입니다. 제가 질문하고 싶은것은 4가지... "
25,<b>전세사기</b> 대처방법 궁금합니다 방법이 있을까요ㅜㅜㅜㅜ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=425537109&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=56&search_sort=0&spq=0,"... 세입자를 울리는 부동산 <b>전세사기</b>가 기승을 부리고 있어 각별한 주의가 필요한 상황이며, <b>전세사기</b>를 인지하였을 경우 즉시 법적 조치를 진행하셔야 합니다. 전세집이 경매에 넘어갔을 경우 대처방법, 부동산 <b>전세사기</b> 대응방법에... "
26,중기청 <b>전세 사기</b> 공인중개사 민원 가능할까요?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=428531049&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=57&search_sort=0&spq=0,... 최근 부동산 <b>전세사기</b> 사건이 급증으로 전세금을 돌려받지 못해 애를 태우는 세입자 분들이 늘어나고 있습니다. <b>전세사기</b> 사건을 대응하는 방법은 매우 다양합니다. 말씀하신대로 공인중개사를 상대로 손해배상청구를 하는 방법도... 
27,<b>전세사기</b> 문의드립니다,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=391995846&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=58&search_sort=0&spq=0,장모님 이야기입니다 15년전에 <b>전세사기</b>를 당했습니다 집주인이 전세 여러채놓고 전세금 받고 잠적했어요 집주인 기다리면서 몇년살다 좁아서 이사를 나오시게 되었구요 장인어른만 주소를 거기에 두었다 하십니다 (현재 장인어른은... 
28,<b>전세</b> 계약으로 인한 <b>사기</b>,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=422275237&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=59&search_sort=0&spq=0,... 여러건으로 고소가 들어왔다고 하는데 해결 방법이 있을각요?  안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 정종욱 입니다. 부동산 <b>전세사기</b> 대응방법에 관해서는 아래 블로그 글을 참고하시면 도움이 되실 것입니다. &quot; &amp;
29,<b>전세사기</b> 관련 질문,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=428303696&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=60&search_sort=0&spq=0,"... 요즘 하도 <b>전세사기</b> 많다고하는데 지금 계약하고 8개월째 잘 살고있지만 혹시 모르는 일이니 예방 할 수 있는게 있을까요? 근저당 없이 들어갔다면 대항력 있어서 걱정하실 것은 없습니다. 들어간 후에 사기, 경매 등을 막을... "
30,<b>전세사기</b> 관련 문의드립니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=393372087&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=61&search_sort=0&spq=0,<b>전세사기</b>관련 문의드려요 현재 다가구 전세살고있습니다. 계약은 내년에 끝나구요 현재 집주인은 연락두절상태이며 도망갔다고 합니다. 건물은 법원경매로 넘어갈듯하구요 이런상황에서 집주인을 고소할수 있는지 궁금합니다. 또한... 
31,"안심<b>전세 사기</b> 같은데, 계약금 돌려 받는 방법 없을까요?",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=416483535&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=62&search_sort=0&spq=0,"... 안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 정종욱 입니다. 부동산 <b>전세사기</b> 예방/대처하는 방법, 부동산 계약금 반환 방법에 관해서는 아래 블로그 글을 참고하시면 도움이 되실 것입니다."
32,<b>전세 사기</b> 방지방법 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=430903246&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=63&search_sort=0&spq=0,"... 역<b>전세</b>와 깡통<b>전세</b>의 차이를 모르겠습니다 ㅠ 역<b>전세</b>는 예를 들면 1억 2천의 매매가의 집에 제가 1억 1천에 <b>전세</b>를 들어가서 살고 있는대 경제가 어려워지면서 집 값이 1억이 되고, 매매가 보다 <b>전세</b>가가 역전된 현상이고, 깡통<b>전세</b>는... "
33,<b>전세사기</b>당했는데 조언 부탁드립니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=425797162&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=64&search_sort=0&spq=0,"... 가지고 별도로 강제집행절차를 진행하셔야 하는데, 이렇게 되면 강제집행절차를 진행하는데 별도의 금원이 들어갈 수 있습니다. 부동산 <b>전세사기</b> 피해 대처방법에 관해서는 아래 블로그 글을 참고하시면 도움이 되실 것입니다."
34,부동산 <b>전세 사기</b>,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=426961413&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=65&search_sort=0&spq=0,서울시 강서구 화곡동에 <b>전세 사기</b>가 많은 이유는 뭔가요? 뉴스에 보도 된다고 없어지지도 않는데 강력하게 처벌 못하는 이유가 있나요? 부동산 전문가 분만 답변 바랍니다. 질문에 답변드리겠습니다. 서울지역에서 화곡동 일대 신축 빌라... 
35,<b>전세사기</b> 대응법 질문드립니다,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=428598249&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=66&search_sort=0&spq=0,안녕하세요 <b>전세사기</b> 의심되어 대응법 질문드립니다 서울소재 오피스텔 1억7천 전세매물 1억3천 6백 은행전세자금대출 3천 4백 본인자금으로 11월23일 입주하였습니다 이때 확정일자 받았고 보증보험은 집주인이 중국국적자라 가입하지... 
36,<b>전세사기</b> 대항력 관련 특약사항,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=421397537&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=67&search_sort=0&spq=0,... 대항력과 관련된 <b>전세사기</b>는 부동산전문변호사 등 전문가의 검토가 필요한 영역입니다. 임대차 대항력을 악용한 <b>전세사기</b>에 대하여 최근 피해자들이 많아서 피해사례로 정리해 둔 글이 있으니 한번 살펴보시기 바랍니다.
37,중기청과 보증보험 가입을 진행하는데도 <b>전세사기</b>... ,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=427645613&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=68&search_sort=0&spq=0,... 요즘 <b>전세사기</b>나 부동산 사기가 워낙 많다보니 걱정이 되네요.. 은행도 부동산에서 거래를 많이한 지점으로 가라고 소개시켜주셨고 거길로 가면 진행도 더 빨리 될거라고 하시더라고요 보증보험도 가입하고 융자도 없고 부동산에서는... 
38,<b>전세사기</b> 문의드립니다.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=429143906&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=69&search_sort=0&spq=0,... <b>전세사기</b> 문의드립니다 . 년식이 오래된 빌라에 입주일 5일정도 남겨놓고 있습니다 9월30일이 입주날이며 24일로 계약서을 작성하여 전세잔금은 현재 처리가 다 되어있는 상태입니다. 집을 리모델링하고있어 입주 날을 기다리고있는... 
39,안심허그대출 <b>전세 사기</b>,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=426000002&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=70&search_sort=0&spq=0,안심허그<b>전세사기</b> 사례를 보니 입주 전 대출(잔금)이 실행됐더라구요. 카뱅의 전세대출을 이용 중인데 보통 전 세입자가 빠지고 들어가면서 제가 대출 실행을 하잖아요? 그리고 전입신고하고 바로 카뱅에 증빙을 해주구요. 안심허그는... 
40,"<b>전세사기</b> 민사소송 승소했는데, 3년째 못받고있습니다.",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=429318798&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=71&search_sort=0&spq=0,... 관련태그: 임대차  # 법무법인 명재 | 최한겨레 변호사 # [변호사 프로필보기] | [더 많은 변호사 답변 보기] # 질문글 원문 링크 &lt; 클릭 <b>전세사기</b> 민사소송에 승소하였으나 3년째 받고 있지 못한 상황으로 보입니다. 지금 상황으로서는... 
41,<b>전세사기</b>당햇는데,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=430012010&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=72&search_sort=0&spq=0,"... me/G2VWOBCZ - 집주인 대출 없네요~ - 전세보증보험 들었네요 - 1순위 전세권 설정이네요 (확정일자+전입신고) -&gt; 그런데 <b>전세사기</b> 당하는 쓰레기 국가 헬조선, 불지옥, <b>전세사기</b> 국가 = 대한민국 전세 근저당 계산... "
42,<b>전세사기</b> 가능성 좀 봐주세요ㅠㅠ!!!!,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60223&docId=422643289&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=73&search_sort=0&spq=0,"... 객관적으로 보기에 괜찮은걸까요...?  안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 정종욱 입니다. 부동산 <b>전세사기</b> 예방, 대처하는 방법에 관해서는 아래 블로그 글을 참고하시면 도움이 되실 것입니다. &quot; &amp;"
43,원룸 <b>전세 사기</b>가 얼마나 심각한지 알,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=429960635&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=74&search_sort=0&spq=0,"원룸 <b>전세 사기</b>가 얼마나 심각한지 알려주세요. 매매금액과 전세금액이 거의 같습니다. 거기다 후순위 대출까지 받거나 대출을 갚지 않아서 결국은 집값이 2배를 받고, 경매 당하면 전세금은 못받을 것입니다. 대출까지 받았고 결국... "
44,<b>전세사기</b> 평택변호사님,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=429636478&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=75&search_sort=0&spq=0,... 저희한테 유리하게 전세보증금을 못받을 수 없도록 하고싶은데 평택에 부동산변호사님 계신가요ㅠㅠ? 대전<b>전세사기</b>사건변호사 유성권 변호사 사시52회입니다. 사견으로는 집주인이 바뀌면 승계를 거부하고 계약을 해지할 수 있습니다. 
45,원룸 <b>전세사기</b> 관하여,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=421694896&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=76&search_sort=0&spq=0,전세보증보험과 전입신고 확정일자 관련 특약들을 받아도 계약 당일에 집주인이 바뀌어 버리고 맘만 먹으면 <b>전세사기</b>에 당한다고 들었습니다 맞나요? 맞다면 그런 사기에 대응하는 방법이나 예방하는 방법이 무엇이 있을까요?? 집주인이... 
46,<b>전세사기</b> 맞다면 어떻게 해야되는거가요?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60206&docId=401809017&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=77&search_sort=0&spq=0,... 만약 이럴경우 <b>전세사기</b> 해당되는건가요? 등기를 띄었을 때 담보가 되어있었습니다.  안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 이재용 입니다. <b>전세사기</b> 관련 질문주셨습니다. 전세나 월세를 내놓았다고 하여 집주인이... 
47,<b>전세 사기</b>인지 봐주세요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=429276803&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=78&search_sort=0&spq=0,... 같은 연락처가 내가 알고있는 번호 붙어있음 <b>전세사기</b> 아니겠죠?ㅠㅠ  전세가율 80% 확인을 해야 사기를 안 당하지. 전세금 1.50억 안전하려면 융자 없이 매매가 1.87억 이상나와야 집 80% 경매 낙찰로 망해도... 
48,"<b>전세사기</b> , 등기부확인부탁드려요",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=401203161&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=79&search_sort=0&spq=0,"... 전세만기는 내년5월입니다 이사3개월전에 집주인인 수탁자한테 얘기해서 집에서 나갈수있을지도 고민이구요 , 어찌해야할지 모르겠습니다 앞이 캄캄합니다 살기좋은나라가 되어야할텐데 , 요즘 <b>전세사기</b>가 폭발적으로... "
49,<b>전세사기</b> 도움(100),https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=429826593&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=80&search_sort=0&spq=0,... 임대 잔여기간 1년동안 마음고생은 있을것이고 그 이후에도 안전하게 보증금을 회수하고 빠져나올 것인가 아니면 발이 묶여 오도가도 못하는 신세가 될수도 있고 그야말로 <b>전세 사기</b>를 당해 보증금도 못받고 나올수도 있습니다.... 
50,<b>전세사기</b> 대책 관련 법안.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40202&docId=430309020&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=81&search_sort=0&spq=0,"... me/G2VWOBCZ - 집주인 대출 없네요~ - 전세보증보험 들었네요 - 1순위 전세권 설정이네요 (확정일자+전입신고) -&gt; 그런데 <b>전세사기</b> 당하는 쓰레기 국가 헬조선, 불지옥, <b>전세사기</b> 국가 = 대한민국 전세 근저당 계산... "
51,<b>전세사기</b>피해 전세자금대출 상환문제 개인회생,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60203&docId=413757368&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=82&search_sort=0&spq=0,<b>전세사기</b>를 당해서 보증금을 돌려받기 힘든상황입니다. 은행에서받은 신혼부부전세자금대출 만기일이 몇일 안남았습니다. 일억이천만원을 마련해서 은행에 상환해야 되지만 현재 방법이 없는 상황인대. 개인회생으로 해결할... 
52,<b>전세 사기</b>,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=422372404&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=83&search_sort=0&spq=0,"... <b>전세 사기</b>는 아닙니다. 들어가시려는 곳이 아파트인가요? 보증금 2억4000만원중 5000만원은 자비로 마련하고 나머지는 전세대출을 받는 다는 걸까요? 계약하시는 물건이 존재하고, 등기 소유자와 계약자가 동일하고, 등기외의... "
53,<b>전세 사기</b>당한거 같아요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=430813071&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=84&search_sort=0&spq=0,"... 이제 1년된 신혼부부인데 참 막막하네요 답변 임대인이 누구던 허그안심<b>전세</b>대출을 받으셨다면 걱정하실 필요없습니다, HUG는 임대인과계약했다라기 보다는 HUG의 권리보험사와 계약한 겁니다. 임대인이 누구던 상관없다는... "
